Scattering angle:,30,,,,,Scattering angle:,40,,,,,Scattering angle:,50,,,,,Scattering angle:,60,,,,,Scattering angle:,70,,,,,Scattering angle:,80,,,,,Scattering angle:,90,,,,,Scattering angle:,100,,,,,Scattering angle:,110,,,,,Scattering angle:,120,,,,,Scattering angle:,130,,,
2.50E-08,0.938381,1.002824509,1.001411258,0.001410264,,2.50E-08,0.925105,0.99810651,0.999052806,-0.000947642,,2.50E-08,0.963594,0.992214425,0.996099606,-0.00390802,,2.50E-08,0.947506,0.988570218,0.994268685,-0.005747802,,2.50E-08,0.962317,0.988977865,0.994473662,-0.005541664,,2.50E-08,0.961431,1.002230814,1.001114786,0.001114165,,2.50E-08,0.956146,0.990755056,0.995366795,-0.004643972,,2.50E-08,0.965469,0.997729589,0.998864149,-0.001136496,,2.50E-08,0.965754,1.000765791,1.000382822,0.000382749,,2.50E-08,0.970033,0.996667954,0.998332587,-0.001668805,,2.50E-08,0.961578,1.003414358,1.001705724,0.001704271
3.75E-08,0.940003,1.0045579,1.002276359,0.002273772,,3.75E-08,0.922447,0.995238763,0.997616541,-0.002386304,,3.75E-08,0.967213,0.995940916,0.997968394,-0.002033672,,3.75E-08,0.951347,0.992577684,0.99628193,-0.003724999,,3.75E-08,0.96027,0.986874153,0.993415398,-0.006606376,,3.75E-08,0.95571,0.996267035,0.998131772,-0.001869975,,3.75E-08,0.960408,0.995171325,0.997582741,-0.002420186,,3.75E-08,0.965952,0.998228728,0.999113971,-0.000886421,,3.75E-08,0.971149,1.006356378,1.003173154,0.003168131,,3.75E-08,0.964125,0.990597734,0.995287764,-0.004723373,,3.75E-08,0.958468,1.000169048,1.000084521,8.4517E-05
5.00E-08,0.932954,0.997024808,0.998511296,-0.001489813,,5.00E-08,0.920728,0.993384114,0.996686568,-0.003318934,,5.00E-08,0.971623,1.0004819,1.000240921,0.000240892,,5.00E-08,0.959205,1.000776244,1.000388047,0.000387972,,5.00E-08,0.975049,1.002062604,1.001030771,0.00103024,,5.00E-08,0.956757,0.997358466,0.99867836,-0.001322515,,5.00E-08,0.953904,0.988431903,0.994199127,-0.005817764,,5.00E-08,0.968516,1.000878402,1.000439105,0.000439008,,5.00E-08,0.972377,1.007628897,1.003807201,0.003799972,,5.00E-08,0.975336,1.002116563,1.001057722,0.001057163,,5.00E-08,0.961847,1.003695062,1.001845827,0.001844126
6.25E-08,0.937232,1.001596601,1.000797982,0.000797664,,6.25E-08,0.929255,1.002583993,1.001291163,0.00129033,,6.25E-08,0.964709,0.993362543,0.996675746,-0.003329792,,6.25E-08,0.958342,0.999875843,0.999937919,-6.20825E-05,,6.25E-08,0.973813,1.00079236,1.000396102,0.000396023,,6.25E-08,0.956623,0.997218779,0.998608421,-0.001392548,,6.25E-08,0.960136,0.994889479,0.997441467,-0.002561812,,6.25E-08,0.967454,0.999780916,0.999890452,-0.000109554,,6.25E-08,0.963538,0.998469454,0.999234434,-0.000765859,,6.25E-08,0.963718,0.990179559,0.995077665,-0.00493449,,6.25E-08,0.956311,0.997918201,0.998958558,-0.001041984
7.50E-08,0.932103,0.996115366,0.998055793,-0.0019461,,7.50E-08,0.9247,0.997669551,0.998834096,-0.001166584,,7.50E-08,0.968369,0.997131251,0.998564595,-0.001436436,,7.50E-08,0.953332,0.994648713,0.997320767,-0.002682828,,7.50E-08,0.964831,0.991561515,0.995771819,-0.004237145,,7.50E-08,0.961626,1.002434089,1.001216305,0.001215566,,7.50E-08,0.961248,0.99604173,0.998018902,-0.001983062,,7.50E-08,0.970208,1.002626939,1.001312608,0.001311748,,7.50E-08,0.964783,0.999759589,0.999879787,-0.00012022,,7.50E-08,0.977089,1.003917697,1.001956933,0.001955021,,7.50E-08,0.968561,1.010701175,1.005336349,0.005322161
8.75E-08,0.939739,1.004275769,1.002135604,0.002133327,,8.75E-08,0.926637,0.999759403,0.999879694,-0.000120313,,8.75E-08,0.977944,1.006990645,1.003489235,0.003483162,,8.75E-08,0.954986,0.996374396,0.998185552,-0.001816096,,8.75E-08,0.974989,1.002000941,1.000999971,0.000999471,,8.75E-08,0.959186,0.999890544,0.999945271,-5.47309E-05,,8.75E-08,0.957735,0.992401572,0.996193541,-0.003813722,,8.75E-08,0.967388,0.999712711,0.999856345,-0.000143665,,8.75E-08,0.963443,0.99837101,0.999185173,-0.000815159,,8.75E-08,0.975725,1.002516244,1.001257332,0.001256542,,8.75E-08,0.965874,1.007897269,1.003940869,0.003933124
1.00E-07,0.938131,1.00255734,1.001277853,0.001277038,,1.00E-07,0.926233,0.999323522,0.999661704,-0.000338353,,1.00E-07,0.969298,0.998087844,0.999043464,-0.000956993,,1.00E-07,0.957527,0.999025521,0.999512642,-0.000487477,,1.00E-07,0.96323,0.98991616,0.994945305,-0.005067513,,1.00E-07,0.957521,0.998154887,0.999077018,-0.000923409,,1.00E-07,0.964063,0.998958623,0.999479176,-0.00052096,,1.00E-07,0.966846,0.9991526,0.99957621,-0.00042388,,1.00E-07,0.976956,1.012373901,1.006167929,0.006148985,,1.00E-07,0.972391,0.9990907,0.999545247,-0.000454857,,1.00E-07,0.967501,1.009595056,1.004786075,0.004774658
1.13E-07,0.938448,1.00289611,1.001447008,0.001445962,,1.13E-07,0.92746,1.000647347,1.000323621,0.000323569,,1.13E-07,0.965733,0.994416957,0.997204571,-0.002799343,,1.13E-07,0.962053,1.003747675,1.001872085,0.001870335,,1.13E-07,0.964892,0.991624205,0.995803297,-0.004205534,,1.13E-07,0.955494,0.996041868,0.998018972,-0.001982993,,1.13E-07,0.961532,0.996336009,0.998166324,-0.00183536,,1.13E-07,0.965945,0.998221494,0.999110351,-0.000890045,,1.13E-07,0.969147,1.004281799,1.002138613,0.002136329,,1.13E-07,0.964848,0.991340586,0.995660879,-0.004348562,,1.13E-07,0.964004,1.005945909,1.002968548,0.002964151
1.25E-07,0.935407,0.999646269,0.999823119,-0.000176897,,1.25E-07,0.92228,0.995058585,0.997526233,-0.002476832,,1.25E-07,0.970904,0.999741545,0.999870764,-0.000129244,,1.25E-07,0.962266,1.003969906,1.001982987,0.001981023,,1.25E-07,0.98103,1.008209306,1.004096264,0.004087897,,1.25E-07,0.961139,1.001926423,1.000962748,0.000962285,,1.25E-07,0.95963,0.994365164,0.997178602,-0.002825386,,1.25E-07,0.966406,0.998697898,0.999348737,-0.000651475,,1.25E-07,0.969611,1.00476262,1.002378482,0.002375657,,1.25E-07,0.975381,1.002162799,1.001080815,0.001080232,,1.25E-07,0.963834,1.005768512,1.002880109,0.002875969
1.38E-07,0.938273,1.002709092,1.00135363,0.001352714,,1.38E-07,0.924016,0.996931575,0.998464609,-0.001536571,,1.38E-07,0.966266,0.994965788,0.997479718,-0.002523463,,1.38E-07,0.966201,1.008075446,1.004029604,0.004021507,,1.38E-07,0.970731,0.997624974,0.998811781,-0.001188925,,1.38E-07,0.964233,1.005151721,1.002572552,0.002569248,,1.38E-07,0.954693,0.989249462,0.994610206,-0.005404371,,1.38E-07,0.96856,1.000923872,1.00046183,0.000461723,,1.38E-07,0.969646,1.004798889,1.002396573,0.002393706,,1.38E-07,0.970413,0.997058388,0.998528111,-0.001472973,,1.38E-07,0.972498,1.014809466,1.007377519,0.007350438
1.50E-07,0.935117,0.999336353,0.999668121,-0.000331934,,1.50E-07,0.924948,0.997937121,0.998968028,-0.001032505,,1.50E-07,0.972432,1.001314929,1.000657249,0.000657033,,1.50E-07,0.96197,1.003661077,1.001828866,0.001827196,,1.50E-07,0.961101,0.987728176,0.993845147,-0.006173872,,1.50E-07,0.96083,1.00160431,1.000801833,0.000801512,,1.50E-07,0.960641,0.995412758,0.997703743,-0.002298898,,1.50E-07,0.967153,0.999469858,0.999734894,-0.000265141,,1.50E-07,0.967867,1.002955394,1.001476607,0.001475518,,1.50E-07,0.967025,0.993577361,0.996783508,-0.003221676,,1.50E-07,0.96706,1.009134869,1.004557051,0.004546699
1.63E-07,0.935157,0.9993791,0.999689502,-0.000310547,,1.63E-07,0.925863,0.998924325,0.999462018,-0.000538127,,1.63E-07,0.970125,0.998939407,0.999469563,-0.000530578,,1.63E-07,0.949905,0.991073189,0.995526589,-0.004483447,,1.63E-07,0.979935,1.00708397,1.003535734,0.003529498,,1.63E-07,0.952445,0.992863479,0.996425351,-0.003581054,,1.63E-07,0.954982,0.989548923,0.994760737,-0.005253037,,1.63E-07,0.961726,0.993861518,0.996926035,-0.0030787,,1.63E-07,0.971046,1.006249644,1.003119955,0.003115098,,1.63E-07,0.975119,1.001893605,1.000946355,0.000945907,,1.63E-07,0.961883,1.003732628,1.001864576,0.00186284
1.75E-07,0.935069,0.999285056,0.999642464,-0.0003576,,1.75E-07,0.928529,1.001800703,1.000899947,0.000899542,,1.75E-07,0.966889,0.995607292,0.997801229,-0.002201192,,1.75E-07,0.965633,1.007482829,1.003734442,0.003727486,,1.75E-07,0.964385,0.991103159,0.995541641,-0.004468327,,1.75E-07,0.96109,1.001875343,1.000937232,0.000936794,,1.75E-07,0.96097,0.995753667,0.997874575,-0.002127687,,1.75E-07,0.969834,1.002240442,1.001119594,0.001118968,,1.75E-07,0.967489,1.002563691,1.001281025,0.001280205,,1.75E-07,0.974388,1.001142533,1.000571103,0.00057094,,1.75E-07,0.966521,1.008572418,1.004277063,0.004267942
1.88E-07,0.932596,0.996642223,0.9983197,-0.001681714,,1.88E-07,0.928023,1.001254774,1.00062719,0.000626994,,1.88E-07,0.969106,0.997890141,0.998944514,-0.001056044,,1.88E-07,0.961722,1.003402329,1.00169972,0.001698277,,1.88E-07,0.974624,1.001625829,1.000812584,0.000812254,,1.88E-07,0.951925,0.992321412,0.996153308,-0.00385411,,1.88E-07,0.95631,0.990924992,0.995452154,-0.004558218,,1.88E-07,0.965322,0.997577677,0.998788104,-0.001212631,,1.88E-07,0.964783,0.999759589,0.999879787,-0.00012022,,1.88E-07,0.974442,1.001198016,1.000598829,0.000598649,,1.88E-07,0.964058,1.006002258,1.002996639,0.002992158
2.00E-07,0.93115,0.995096918,0.997545447,-0.002457571,,2.00E-07,0.923833,0.996734135,0.998365732,-0.001635605,,2.00E-07,0.968232,0.996990182,0.998493957,-0.001507178,,2.00E-07,0.959111,1.000678171,1.000339028,0.00033897,,2.00E-07,0.973772,1.000750225,1.000375042,0.000374972,,2.00E-07,0.958524,0.999200451,0.999600146,-0.000399934,,2.00E-07,0.959585,0.994318535,0.997155221,-0.002848833,,2.00E-07,0.967058,0.999371684,0.999685793,-0.000314257,,2.00E-07,0.974405,1.009730419,1.004853431,0.004841692,,2.00E-07,0.976149,1.002951886,1.001474856,0.001473769,,2.00E-07,0.96165,1.003489491,1.001743226,0.001741708
2.13E-07,0.934579,0.998761405,0.999380511,-0.000619681,,2.13E-07,0.927029,1.000182336,1.000091164,9.11597E-05,,2.13E-07,0.966928,0.995647451,0.997821352,-0.002181025,,2.13E-07,0.948582,0.989692851,0.994833077,-0.005180318,,2.13E-07,0.969352,0.996207769,0.998102083,-0.00189972,,2.13E-07,0.95897,0.999665378,0.999832675,-0.000167339,,2.13E-07,0.959596,0.994329933,0.997160936,-0.002843101,,2.13E-07,0.97142,1.003879438,1.001937841,0.001935966,,2.13E-07,0.965578,1.000583411,1.000291663,0.00029162,,2.13E-07,0.973177,0.999898282,0.99994914,-5.08617E-05,,2.13E-07,0.967609,1.009707755,1.004842154,0.004830469
2.38E-07,0.934015,0.998158673,0.999078912,-0.000921512,,2.38E-07,0.924045,0.996962864,0.998480277,-0.001520879,,2.38E-07,0.970601,0.999429545,0.999714732,-0.000285309,,2.38E-07,0.962857,1.004586519,1.002290636,0.002288017,,2.38E-07,0.972556,0.999500535,0.999750237,-0.000249795,,2.38E-07,0.958938,0.99963202,0.999815993,-0.000184024,,2.38E-07,0.952544,0.987022676,0.993490149,-0.006531133,,2.38E-07,0.962715,0.994883565,0.997438502,-0.002564784,,2.38E-07,0.96953,1.004678684,1.002336612,0.002333886,,2.38E-07,0.975463,1.00224705,1.001122895,0.001122265,,2.38E-07,0.962207,1.004070725,1.002033295,0.002031231
2.63E-07,0.938208,1.002639628,1.001318944,0.001318075,,2.63E-07,0.926612,0.99973243,0.999866206,-0.000133803,,2.63E-07,0.970379,0.999200951,0.999600396,-0.000399684,,2.63E-07,0.961515,1.003186358,1.001591912,0.001590646,,2.63E-07,0.975982,1.003021452,1.001509587,0.001508448,,2.63E-07,0.960518,1.00127907,1.00063933,0.000639126,,2.63E-07,0.962919,0.997773214,0.998885986,-0.001114635,,2.63E-07,0.970772,1.003209785,1.001603607,0.001602322,,2.63E-07,0.969865,1.005025829,1.002509765,0.002506621,,2.63E-07,0.967996,0.994575023,0.997283823,-0.002719873,,2.63E-07,0.963569,1.005491983,1.002742231,0.002738478
2.88E-07,0.932339,0.996367573,0.998182134,-0.00181952,,2.88E-07,0.923399,0.996265887,0.998131197,-0.001870551,,2.88E-07,0.968522,0.997288795,0.998643478,-0.001357443,,2.88E-07,0.962,1.003692378,1.001844488,0.001842789,,2.88E-07,0.973671,1.000646426,1.000323161,0.000323109,,2.88E-07,0.960349,1.001102898,1.000551297,0.000551145,,2.88E-07,0.960136,0.994889479,0.997441467,-0.002561812,,2.88E-07,0.970951,1.003394766,1.001695945,0.001694509,,2.88E-07,0.971067,1.006271405,1.003130802,0.003125911,,2.88E-07,0.969315,0.99593024,0.997963045,-0.002039032,,2.88E-07,0.964386,1.006344529,1.003167249,0.003162243
3.13E-07,0.938431,1.002877942,1.001437937,0.001436904,,3.13E-07,0.925691,0.998738752,0.999369177,-0.000631022,,3.13E-07,0.9681,0.996854261,0.998425892,-0.001575349,,3.13E-07,0.956735,0.998199196,0.999099192,-0.000901213,,3.13E-07,0.972819,0.999770822,0.999885404,-0.000114602,,3.13E-07,0.95759,0.998226815,0.999113014,-0.000887379,,3.13E-07,0.957857,0.992527988,0.996256989,-0.003750034,,3.13E-07,0.963773,0.995976918,0.997986432,-0.002015598,,3.13E-07,0.969989,1.005154324,1.00257385,0.002570543,,3.13E-07,0.964156,0.990629585,0.995303765,-0.004707297,,3.13E-07,0.962845,1.004736483,1.002365444,0.002362651
3.38E-07,0.93189,0.995887738,0.997941751,-0.00206037,,3.38E-07,0.927329,1.00050601,1.000252973,0.000252941,,3.38E-07,0.969888,0.998695368,0.999347471,-0.000652742,,3.38E-07,0.955506,0.996916932,0.998457276,-0.001543915,,3.38E-07,0.972525,0.999468677,0.999734303,-0.000265732,,3.38E-07,0.956497,0.997087432,0.998542654,-0.001458409,,3.38E-07,0.960323,0.995083248,0.997538595,-0.002464439,,3.38E-07,0.968219,1.000571478,1.000285698,0.000285657,,3.38E-07,0.967726,1.002809283,1.001403656,0.001402672,,3.38E-07,0.967598,0.994166095,0.997078781,-0.002925494,,3.38E-07,0.958715,1.000426795,1.000213375,0.000213352
3.63E-07,0.932366,0.996396427,0.998196587,-0.001805041,,3.63E-07,0.925911,0.998976113,0.999487925,-0.000512206,,3.63E-07,0.969544,0.99834115,0.999170231,-0.000830113,,3.63E-07,0.961001,1.002650082,1.001324164,0.001323288,,3.63E-07,0.980574,1.007740673,1.003862876,0.003855434,,3.63E-07,0.951082,0.991442638,0.995712126,-0.004297093,,3.63E-07,0.961963,0.99678261,0.998390009,-0.001611288,,3.63E-07,0.96864,1.001006546,1.000503146,0.00050302,,3.63E-07,0.971269,1.006480728,1.003235131,0.003229909,,3.63E-07,0.968963,0.995568575,0.997781827,-0.002220637,,3.63E-07,0.961766,1.003610538,1.001803642,0.001802018
3.88E-07,0.931322,0.99528073,0.997637575,-0.00236522,,3.88E-07,0.924469,0.997420322,0.998709328,-0.001291505,,3.88E-07,0.968702,0.997474142,0.998736272,-0.001264527,,3.88E-07,0.966443,1.008327934,1.004155334,0.004146724,,3.88E-07,0.971583,0.998500579,0.999250008,-0.000750273,,3.88E-07,0.953326,0.993781866,0.996886085,-0.003118774,,3.88E-07,0.961449,0.996250005,0.998123241,-0.001878522,,3.88E-07,0.967915,1.00025732,1.000128652,0.000128644,,3.88E-07,0.968847,1.003970923,1.001983494,0.00198153,,3.88E-07,0.970268,0.996909407,0.998453508,-0.001547689,,3.88E-07,0.961277,1.003100262,1.001548932,0.001547733
4.13E-07,0.934752,0.998946286,0.999473004,-0.000527135,,4.13E-07,0.925169,0.99817556,0.999087364,-0.000913053,,4.13E-07,0.968461,0.997225983,0.998612029,-0.001388936,,4.13E-07,0.963465,1.00522087,1.002607037,0.002603644,,4.13E-07,0.972333,0.999271357,0.999635612,-0.000364454,,4.13E-07,0.959809,1.000539982,1.000269955,0.000269918,,4.13E-07,0.962826,0.997676848,0.998837748,-0.001162928,,4.13E-07,0.966373,0.998663795,0.999331674,-0.000668549,,4.13E-07,0.966098,1.001122262,1.000560974,0.000560817,,4.13E-07,0.969265,0.995878867,0.997937306,-0.002064824,,4.13E-07,0.961002,1.002813298,1.001405661,0.001404674
4.63E-07,0.932486,0.996524668,0.998260822,-0.001740692,,4.63E-07,0.926038,0.999113135,0.999556469,-0.000443629,,4.63E-07,0.969054,0.997836597,0.998917713,-0.001082873,,4.63E-07,0.963294,1.005042459,1.002518059,0.002514894,,4.63E-07,0.970751,0.997645528,0.99882207,-0.001178624,,4.63E-07,0.959253,0.999960387,0.999980194,-1.98067E-05,,4.63E-07,0.957289,0.991939428,0.99596156,-0.004046617,,4.63E-07,0.962383,0.994540472,0.9972665,-0.002737243,,4.63E-07,0.968879,1.004004083,1.002000041,0.001998044,,4.63E-07,0.970659,0.997311143,0.998654667,-0.001346239,,4.63E-07,0.959425,1.001167685,1.000583672,0.000583502
5.13E-07,0.934684,0.998873616,0.999436649,-0.000563509,,5.13E-07,0.926211,0.999299786,0.999649832,-0.000350229,,5.13E-07,0.96832,0.997080796,0.998539331,-0.001461737,,5.13E-07,0.959994,1.001599439,1.0007994,0.000799081,,5.13E-07,0.968227,0.995051601,0.997522732,-0.002480341,,5.13E-07,0.956255,0.996835163,0.998416327,-0.001584928,,5.13E-07,0.959501,0.994231495,0.997111576,-0.002892604,,5.13E-07,0.967966,1.000310024,1.000155,0.000154988,,5.13E-07,0.968069,1.003164718,1.001581109,0.00157986,,5.13E-07,0.9727,0.999408184,0.999704048,-0.000295995,,5.13E-07,0.964191,1.006141045,1.003065823,0.003061133
5.63E-07,0.935551,0.999800158,0.999900074,-9.99311E-05,,5.63E-07,0.924494,0.997447295,0.998722832,-0.001277984,,5.63E-07,0.967221,0.995949153,0.997972521,-0.002029537,,5.63E-07,0.955444,0.996852245,0.998424882,-0.00157636,,5.63E-07,0.969596,0.996458529,0.998227694,-0.001773878,,5.63E-07,0.956492,0.99708222,0.998540044,-0.001461022,,5.63E-07,0.958738,0.993440877,0.996715043,-0.003290364,,5.63E-07,0.967032,0.999344815,0.999672354,-0.0003277,,5.63E-07,0.971634,1.006858961,1.00342362,0.003417773,,5.63E-07,0.970245,0.996885775,0.998441674,-0.001559542,,5.63E-07,0.962818,1.004708308,1.00235139,0.002348629
6.13E-07,0.935451,0.99969329,0.999846633,-0.000153378,,6.13E-07,0.927255,1.00042617,1.000213062,0.00021304,,6.13E-07,0.96952,0.998316438,0.999157864,-0.000842491,,6.13E-07,0.959016,1.000579053,1.000289485,0.000289443,,6.13E-07,0.97065,0.99754173,0.998770109,-0.001230648,,6.13E-07,0.956593,0.997187506,0.998592763,-0.001408228,,6.13E-07,0.956434,0.99105348,0.99551669,-0.00449339,,6.13E-07,0.965557,0.997820529,0.99890967,-0.001090925,,6.13E-07,0.972347,1.007597809,1.003791716,0.003784546,,6.13E-07,0.965828,0.992347494,0.996166399,-0.003840968,,6.13E-07,0.963216,1.005123624,1.002558539,0.002555272
6.63E-07,0.932851,0.996914735,0.998456176,-0.001545017,,6.63E-07,0.926344,0.999443282,0.999721602,-0.000278437,,6.63E-07,0.967546,0.996283806,0.998140174,-0.001861558,,6.63E-07,0.957752,0.999260272,0.999630068,-0.000370001,,6.63E-07,0.973747,1.000724532,1.0003622,0.000362135,,6.63E-07,0.956975,0.997585717,0.998792129,-0.001208601,,6.63E-07,0.957123,0.991767419,0.995875203,-0.004133328,,6.63E-07,0.968543,1.000906304,1.00045305,0.000452947,,6.63E-07,0.966746,1.001793755,1.000896475,0.000896074,,6.63E-07,0.968549,0.995143207,0.997568648,-0.002434313,,6.63E-07,0.960652,1.00244807,1.001223287,0.001222539
7.13E-07,0.938362,1.002804204,1.00140112,0.00140014,,7.13E-07,0.925717,0.998766804,0.999383212,-0.000616978,,7.13E-07,0.966612,0.995322065,0.997658291,-0.002344455,,7.13E-07,0.961613,1.003288605,1.001642953,0.001641605,,7.13E-07,0.97438,1.001375069,1.000687298,0.000687062,,7.13E-07,0.958699,0.999382878,0.999691391,-0.000308656,,7.13E-07,0.95871,0.993411863,0.996700488,-0.003304967,,7.13E-07,0.967053,0.999366517,0.999683208,-0.000316842,,7.13E-07,0.971538,1.00675948,1.003374048,0.003368369,,7.13E-07,0.970627,0.997278264,0.998638205,-0.001362723,,7.13E-07,0.963829,1.005763295,1.002877507,0.002873375
7.63E-07,0.935578,0.999829012,0.999914502,-8.55013E-05,,7.63E-07,0.926074,0.999151975,0.999575898,-0.000424192,,7.63E-07,0.967579,0.996317787,0.998157195,-0.001844505,,7.63E-07,0.95706,0.998538282,0.999268874,-0.000731394,,7.63E-07,0.970792,0.997687664,0.998843163,-0.001157507,,7.63E-07,0.957153,0.997771271,0.998885014,-0.001115608,,7.63E-07,0.960113,0.994865647,0.99742952,-0.00257379,,7.63E-07,0.968814,1.00118636,1.000593004,0.000592828,,7.63E-07,0.96525,1.00024352,1.000121752,0.000121745,,7.63E-07,0.97289,0.999603401,0.999801681,-0.000198339,,7.63E-07,0.958376,1.000073046,1.000036522,3.65214E-05
8.13E-07,0.934878,0.999080939,0.999540364,-0.000459742,,8.13E-07,0.925434,0.998461472,0.99923044,-0.000769856,,8.13E-07,0.967218,0.995946064,0.997970974,-0.002031088,,8.13E-07,0.957379,0.998871107,0.999435394,-0.000564765,,8.13E-07,0.970632,0.997523231,0.998760848,-0.00123992,,8.13E-07,0.958616,0.999296355,0.999648116,-0.000351946,,8.13E-07,0.961289,0.996084214,0.998040186,-0.001961737,,8.13E-07,0.966198,0.998482948,0.999241186,-0.000759102,,8.13E-07,0.966738,1.001785464,1.000892334,0.000891936,,8.13E-07,0.970037,0.996672064,0.998334645,-0.001666743,,8.13E-07,0.962955,1.004851269,1.0024227,0.00241977
9.13E-07,0.935861,1.000131447,1.000065721,6.57192E-05,,9.13E-07,0.924609,0.99757137,0.998784947,-0.001215792,,9.13E-07,0.968232,0.996990182,0.998493957,-0.001507178,,9.13E-07,0.959348,1.000925442,1.000462614,0.000462507,,9.13E-07,0.971367,0.998278594,0.999138926,-0.000861444,,9.13E-07,0.958518,0.999194197,0.999597017,-0.000403064,,9.13E-07,0.957247,0.991895908,0.995939711,-0.004068554,,9.13E-07,0.965225,0.997477435,0.998737921,-0.001262876,,9.13E-07,0.967245,1.002310845,1.001154756,0.00115409,,9.13E-07,0.968275,0.994861684,0.997427533,-0.002575781,,9.13E-07,0.962702,1.004587261,1.002291006,0.002288386
1.01E-06,0.936285,1.000584565,1.00029224,0.000292197,,1.01E-06,0.926374,0.999475649,0.99973779,-0.000262244,,1.01E-06,0.969028,0.997809824,0.998904312,-0.001096289,,1.01E-06,0.958913,1.000471589,1.000235767,0.000235739,,1.01E-06,0.971798,0.998721535,0.999360563,-0.000639641,,1.01E-06,0.957735,0.998377969,0.999188655,-0.000811674,,1.01E-06,0.959019,0.993732048,0.996861098,-0.003143839,,1.01E-06,0.967152,0.999468825,0.999734377,-0.000265658,,1.01E-06,0.969529,1.004677647,1.002336095,0.002333371,,1.01E-06,0.967089,0.993643119,0.996816492,-0.003188586,,1.01E-06,0.963592,1.005515983,1.002754199,0.002750413
1.11E-06,0.933913,0.998049668,0.999024358,-0.000976118,,1.11E-06,0.925077,0.998076301,0.999037687,-0.000962776,,1.11E-06,0.970215,0.99903208,0.999515923,-0.000484194,,1.11E-06,0.958499,1.000039647,1.000019823,1.98231E-05,,1.11E-06,0.969753,0.996619879,0.998308509,-0.001692923,,1.11E-06,0.958095,0.998753246,0.999376429,-0.000623766,,1.11E-06,0.956451,0.991071096,0.995525537,-0.004484503,,1.11E-06,0.966386,0.99867723,0.999338396,-0.000661823,,1.11E-06,0.967542,1.002618612,1.00130845,0.001307595,,1.11E-06,0.966426,0.992961914,0.996474743,-0.003531485,,1.11E-06,0.960491,1.002280065,1.001139383,0.001138735
