Lag time (s),g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s),g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)    ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)  ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)    ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)     ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)     ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)     ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)     ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)     ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1),ln(g1),,Lag time (s)     ,g2-1,normalised g2-1,g1 = sqrt(normalised g2-1)
5.13E-07,0.94945,0.998689381,0.999344476,-0.000655739,,5.13E-07,0.97277,1.003148341,1.001572934,0.001571698,,5.13E-07,0.947968,1.008415447,1.004198908,0.004190117,,5.13E-07,0.958031,0.998693817,0.999346695,-0.000653518,,5.13E-07,0.966895,0.994021856,0.997006448,-0.002998042,,5.13E-07,0.971467,1.004669311,1.002331937,0.002329222,,5.13E-07,0.97678,0.995233622,0.997613964,-0.002388887,,5.13E-07,0.973372,1.002508919,1.001253674,0.001252889,,5.13E-07,0.972873,1.001059842,1.000529781,0.00052964,,5.13E-07,0.97492,0.997862863,0.99893086,-0.001069712,,5.13E-07,0.973459,0.994388898,0.997190502
5.63E-07,0.950996,1.000315558,1.000157767,0.000157754,,5.63E-07,0.967476,0.997689016,0.99884384,-0.001156829,,5.63E-07,0.947782,1.008217587,1.004100387,0.004092003,,5.63E-07,0.960949,1.00173567,1.000867459,0.000867082,,5.63E-07,0.965176,0.992254629,0.996119786,-0.003887761,,5.63E-07,0.970942,1.004126368,1.00206106,0.002058939,,5.63E-07,0.971422,0.989774397,0.994874061,-0.005139122,,5.63E-07,0.971212,1.000284262,1.000142121,0.000142111,,5.63E-07,0.97132,0.999461847,0.999730887,-0.000269149,,5.63E-07,0.971389,0.994248768,0.997120237,-0.002883917,,5.63E-07,0.976772,0.997773129,0.998885944
6.13E-07,0.951801,1.001162306,1.000580984,0.000580816,,6.13E-07,0.966977,0.997174433,0.998586217,-0.001414783,,6.13E-07,0.946976,1.007360192,1.003673349,0.003666619,,6.13E-07,0.960466,1.001232169,1.000615895,0.000615705,,6.13E-07,0.969978,0.997191352,0.998594689,-0.0014063,,6.13E-07,0.967891,1.000971093,1.000485429,0.000485311,,6.13E-07,0.968087,0.986376391,0.993164836,-0.006858631,,6.13E-07,0.975487,1.00468723,1.002340875,0.002338139,,6.13E-07,0.977025,1.005332137,1.002662524,0.002658986,,6.13E-07,0.974567,0.997501556,0.998749997,-0.001250785,,6.13E-07,0.974054,0.99499669,0.997495208
6.63E-07,0.948259,0.997436615,0.998717485,-0.001283338,,6.63E-07,0.967854,0.998078821,0.999038949,-0.000961513,,6.63E-07,0.946374,1.006719805,1.003354277,0.003348664,,6.63E-07,0.956459,0.997055095,0.998526462,-0.001474625,,6.63E-07,0.965613,0.992703889,0.996345266,-0.003661429,,6.63E-07,0.972411,1.005645575,1.002818815,0.002814849,,6.63E-07,0.971785,0.990144255,0.995059925,-0.004952317,,6.63E-07,0.978012,1.007287813,1.003637292,0.003630693,,6.63E-07,0.969475,0.997563392,0.998780953,-0.00121979,,6.63E-07,0.969713,0.992533326,0.996259668,-0.003747344,,6.63E-07,0.978673,0.999715001,0.999857491
7.13E-07,0.948838,0.998045642,0.999022343,-0.000978135,,7.13E-07,0.969912,1.00020109,1.00010054,0.000100535,,7.13E-07,0.948808,1.00930901,1.004643723,0.004632974,,7.13E-07,0.955492,0.996047052,0.998021569,-0.001980391,,7.13E-07,0.963915,0.990958251,0.99546886,-0.004541437,,7.13E-07,0.971177,1.0043694,1.002182319,0.002179941,,7.13E-07,0.976388,0.994834216,0.997413764,-0.002589586,,7.13E-07,0.976897,1.006139437,1.003065021,0.003060334,,7.13E-07,0.973505,1.001710153,1.000854711,0.000854346,,7.13E-07,0.98019,1.003256882,1.001627117,0.001625795,,7.13E-07,0.978896,0.999942796,0.999971398
7.63E-07,0.94989,0.9991522,0.99957601,-0.00042408,,7.63E-07,0.964203,0.994313805,0.997152849,-0.002851211,,7.63E-07,0.948582,1.009068599,1.004524066,0.004513863,,7.63E-07,0.957657,0.998303943,0.999151612,-0.000848748,,7.63E-07,0.968107,0.99526786,0.997631124,-0.002371686,,7.63E-07,0.971696,1.004906138,1.002450068,0.002447071,,7.63E-07,0.972936,0.991317,0.995649034,-0.004360459,,7.63E-07,0.973773,1.002921923,1.001459896,0.001458831,,7.63E-07,0.97036,0.998474033,0.999236725,-0.000763566,,7.63E-07,0.972986,0.99588335,0.997939552,-0.002062573,,7.63E-07,0.976627,0.997625011,0.9988118
8.13E-07,0.950089,0.99936152,0.999680709,-0.000319342,,8.13E-07,0.965107,0.995246036,0.997620186,-0.00238265,,8.13E-07,0.94764,1.008066532,1.004025165,0.004017086,,8.13E-07,0.958184,0.998853311,0.999426491,-0.000573673,,8.13E-07,0.967879,0.995033463,0.997513641,-0.002489456,,8.13E-07,0.971487,1.004689995,1.002342254,0.002339516,,8.13E-07,0.976001,0.994439905,0.997216077,-0.002787805,,8.13E-07,0.974389,1.003556362,1.001776603,0.001775027,,8.13E-07,0.97142,0.999564745,0.999782349,-0.000217675,,8.13E-07,0.973005,0.995902797,0.997949296,-0.00205281,,8.13E-07,0.977414,0.998428932,0.999214157
9.13E-07,0.950872,1.000185128,1.000092559,9.25552E-05,,9.13E-07,0.966763,0.99695375,0.998475713,-0.001525449,,9.13E-07,0.946803,1.007176161,1.003581666,0.003575267,,9.13E-07,0.955016,0.995550848,0.997772944,-0.002229539,,9.13E-07,0.964668,0.991732377,0.995857609,-0.004150995,,9.13E-07,0.968268,1.001360978,1.000680257,0.000680026,,9.13E-07,0.976075,0.994515303,0.997253881,-0.002749897,,9.13E-07,0.973852,1.003003288,1.001500518,0.001499393,,9.13E-07,0.971959,1.000119361,1.000059679,5.96769E-05,,9.13E-07,0.976681,0.999665305,0.999832638,-0.000167376,,9.13E-07,0.97976,1.000825372,1.000412601
1.01E-06,0.950747,1.000053645,1.000026822,2.68217E-05,,1.01E-06,0.969159,0.999424574,0.999712246,-0.000287796,,1.01E-06,0.946122,1.006451736,1.003220682,0.003215507,,1.01E-06,0.95596,0.996534916,0.998265954,-0.001735551,,1.01E-06,0.964979,0.992052102,0.996018123,-0.003989826,,1.01E-06,0.967611,1.000681523,1.000340703,0.000340645,,1.01E-06,0.974984,0.993403691,0.996696389,-0.00330908,,1.01E-06,0.973078,1.002206119,1.001102452,0.001101844,,1.01E-06,0.973433,1.001636067,1.000817699,0.000817365,,1.01E-06,0.970734,0.993578354,0.996784005,-0.003221177,,1.01E-06,0.975331,0.996301147,0.99814886
1.11E-06,0.950866,1.000178816,1.000089404,8.94002E-05,,1.11E-06,0.966239,0.996413387,0.998205082,-0.00179653,,1.11E-06,0.947538,1.007958028,1.003971129,0.003963265,,1.11E-06,0.955455,0.996008481,0.998002245,-0.001999753,,1.11E-06,0.964639,0.991702563,0.99584264,-0.004166026,,1.11E-06,0.968573,1.001676402,1.00083785,0.000837499,,1.11E-06,0.972311,0.990680192,0.995329188,-0.004681755,,1.11E-06,0.973325,1.002460512,1.0012295,0.001228745,,1.11E-06,0.973344,1.001544488,1.000771946,0.000771648,,1.11E-06,0.971778,0.994646922,0.997319869,-0.002683729,,1.11E-06,0.973193,0.994117178,0.99705425
1.21E-06,0.949749,0.999003888,0.99950182,-0.000498304,,1.21E-06,0.96815,0.998384065,0.999191706,-0.000808621,,1.21E-06,0.947786,1.008221842,1.004102506,0.004094113,,1.21E-06,0.957983,0.99864378,0.99932166,-0.00067857,,1.21E-06,0.96886,0.996041986,0.998019031,-0.001982934,,1.21E-06,0.967342,1.000403329,1.000201644,0.000201624,,1.21E-06,0.973292,0.991679725,0.995831173,-0.004177541,,1.21E-06,0.973281,1.002415195,1.001206869,0.001206142,,1.21E-06,0.971433,0.999578121,0.999789038,-0.000210984,,1.21E-06,0.969439,0.992252878,0.996118908,-0.003888643,,1.21E-06,0.974273,0.995220399,0.997607337
1.31E-06,0.951066,1.000389189,1.000194575,0.000194556,,1.31E-06,0.968202,0.998437689,0.999218539,-0.000781767,,1.31E-06,0.946753,1.007122972,1.003555167,0.003548862,,1.31E-06,0.957158,0.997783764,0.998891267,-0.001109348,,1.31E-06,0.96561,0.992700805,0.996343718,-0.003662982,,1.31E-06,0.966892,0.999937949,0.999968974,-3.10263E-05,,1.31E-06,0.972736,0.991113221,0.995546695,-0.004463251,,1.31E-06,0.975937,1.0051507,1.002572042,0.00256874,,1.31E-06,0.973049,1.001240941,1.000620278,0.000620086,,1.31E-06,0.97252,0.995406384,0.997700548,-0.0023021,,1.31E-06,0.974286,0.995233678,0.997613993
1.41E-06,0.948671,0.997869982,0.998934423,-0.001066145,,1.41E-06,0.966172,0.996344294,0.998170474,-0.001831202,,1.41E-06,0.946543,1.006899582,1.003443861,0.003437944,,1.41E-06,0.955491,0.996046009,0.998021047,-0.001980914,,1.41E-06,0.966275,0.993384462,0.996686742,-0.003318759,,1.41E-06,0.967415,1.000478824,1.000239383,0.000239355,,1.41E-06,0.971995,0.990358222,0.995167434,-0.00484428,,1.41E-06,0.971127,1.000196717,1.000098354,9.8349E-05,,1.41E-06,0.971071,0.999205633,0.999602738,-0.000397341,,1.41E-06,0.971024,0.993875178,0.996932885,-0.003071828,,1.41E-06,0.973645,0.994578897,0.997285765
1.51E-06,0.950409,0.999698116,0.999849047,-0.000150965,,1.51E-06,0.967511,0.997725109,0.998861907,-0.001138741,,1.51E-06,0.945601,1.005897515,1.002944423,0.002940096,,1.51E-06,0.956666,0.997270881,0.998634508,-0.001366425,,1.51E-06,0.964885,0.991955465,0.99596961,-0.004038534,,1.51E-06,0.967734,1.000808727,1.000404282,0.0004042,,1.51E-06,0.967506,0.985784415,0.992866766,-0.007158797,,1.51E-06,0.973777,1.002926042,1.001461953,0.001460885,,1.51E-06,0.972598,1.000776874,1.000388362,0.000388286,,1.51E-06,0.970688,0.993531271,0.996760388,-0.003244871,,1.51E-06,0.972243,0.993146753,0.996567485
1.61E-06,0.949931,0.999195326,0.999597582,-0.000402499,,1.61E-06,0.968103,0.998335597,0.999167452,-0.000832895,,1.61E-06,0.94713,1.007524012,1.003754956,0.003747924,,1.61E-06,0.955538,0.996095004,0.998045592,-0.00195632,,1.61E-06,0.965309,0.99239136,0.996188416,-0.003818867,,1.61E-06,0.967825,1.000902837,1.000451317,0.000451215,,1.61E-06,0.970637,0.988974566,0.994472004,-0.005543332,,1.61E-06,0.972904,1.00202691,1.001012942,0.001012429,,1.61E-06,0.970514,0.998632495,0.999316014,-0.00068422,,1.61E-06,0.971975,0.994848558,0.997420953,-0.002582378,,1.61E-06,0.971974,0.992871969,0.996429611
1.81E-06,0.949134,0.998356993,0.999178159,-0.000822179,,1.81E-06,0.964808,0.994937698,0.997465638,-0.002537579,,1.81E-06,0.946223,1.006559177,1.003274228,0.003268879,,1.81E-06,0.9563,0.996889347,0.998443462,-0.001557751,,1.81E-06,0.965121,0.992198086,0.996091404,-0.003916254,,1.81E-06,0.965392,0.998386683,0.999193016,-0.00080731,,1.81E-06,0.971053,0.989398426,0.994685089,-0.005329086,,1.81E-06,0.972926,1.002049569,1.00102426,0.001023736,,1.81E-06,0.969435,0.997522234,0.998760348,-0.001240421,,1.81E-06,0.969213,0.99202156,0.996002791,-0.004005219,,1.81E-06,0.971548,0.99243681,0.996211228
2.01E-06,0.950479,0.999771746,0.999885867,-0.00011414,,2.01E-06,0.966586,0.996771223,0.998384306,-0.001617,,2.01E-06,0.946147,1.006478331,1.003233936,0.003228718,,2.01E-06,0.956626,0.997229183,0.998613631,-0.001387331,,2.01E-06,0.964636,0.991699479,0.995841091,-0.004167581,,2.01E-06,0.966401,0.999430168,0.999715043,-0.000284997,,2.01E-06,0.969665,0.987984203,0.993973945,-0.006044285,,2.01E-06,0.970624,0.999678661,0.999839317,-0.000160696,,2.01E-06,0.970609,0.998730248,0.999364922,-0.00063528,,2.01E-06,0.967855,0.990631602,0.995304778,-0.004706279,,2.01E-06,0.971187,0.992068048,0.996026128
2.21E-06,0.950071,0.999342587,0.999671239,-0.000328815,,2.21E-06,0.968421,0.998663528,0.99933154,-0.000668683,,2.21E-06,0.946048,1.006373018,1.003181448,0.003176398,,2.21E-06,0.955955,0.996529703,0.998263344,-0.001738166,,2.21E-06,0.964178,0.991228629,0.995604655,-0.004405033,,2.21E-06,0.965288,0.998279129,0.999139194,-0.000861177,,2.21E-06,0.972711,0.991087749,0.995533902,-0.004476101,,2.21E-06,0.973077,1.002205089,1.001101937,0.001101331,,2.21E-06,0.968055,0.996102251,0.998049223,-0.001952682,,2.21E-06,0.970342,0.993177129,0.996582725,-0.003423127,,2.21E-06,0.969658,0.990506174,0.995241767
2.41E-06,0.948691,0.997891019,0.998944953,-0.001055604,,2.41E-06,0.967876,0.998101508,0.999050303,-0.000950148,,2.41E-06,0.946557,1.006914474,1.003451281,0.003445339,,2.41E-06,0.955795,0.996362912,0.9981798,-0.001821859,,2.41E-06,0.964381,0.991437325,0.995709458,-0.004299773,,2.41E-06,0.964846,0.997822022,0.998910417,-0.001090177,,2.41E-06,0.967628,0.985908719,0.992929363,-0.007095753,,2.41E-06,0.969817,0.998847504,0.999423586,-0.00057658,,2.41E-06,0.968419,0.996476797,0.998236844,-0.001764712,,2.41E-06,0.968506,0.991297922,0.995639454,-0.004370081,,2.41E-06,0.969057,0.989892252,0.99493329
2.61E-06,0.948507,0.997697476,0.998848075,-0.001152589,,2.61E-06,0.969475,0.999750443,0.999875214,-0.000124794,,2.61E-06,0.945388,1.005670933,1.002831458,0.002827457,,2.61E-06,0.9564,0.996993591,0.998495664,-0.001505469,,2.61E-06,0.963224,0.990247864,0.995111986,-0.0049,,2.61E-06,0.965019,0.998000935,0.998999967,-0.001000533,,2.61E-06,0.970449,0.988783015,0.994375691,-0.005640185,,2.61E-06,0.967653,0.996618727,0.998307932,-0.001693501,,2.61E-06,0.967281,0.995305826,0.997650152,-0.002352613,,2.61E-06,0.966045,0.988779007,0.994373676,-0.005642212,,2.61E-06,0.970511,0.991377514,0.995679423
2.81E-06,0.948508,0.997698528,0.998848601,-0.001152062,,2.81E-06,0.968091,0.998323222,0.999161259,-0.000839093,,2.81E-06,0.945923,1.006240047,1.003115171,0.003110329,,2.81E-06,0.955824,0.996393143,0.998194942,-0.001806689,,2.81E-06,0.964519,0.991579196,0.995780697,-0.00422823,,2.81E-06,0.965416,0.998411503,0.999205436,-0.00079488,,2.81E-06,0.967262,0.985535805,0.99274156,-0.007284911,,2.81E-06,0.966381,0.995308651,0.997651568,-0.002351194,,2.81E-06,0.966738,0.994747094,0.997370089,-0.002633376,,2.81E-06,0.966094,0.98882916,0.994398894,-0.005616851,,2.81E-06,0.968575,0.989399889,0.994685824
3.01E-06,0.948886,0.998096132,0.999047612,-0.000952841,,3.01E-06,0.967278,0.997484833,0.998741625,-0.001259168,,3.01E-06,0.945462,1.005749651,1.002870705,0.002866593,,3.01E-06,0.954649,0.995168271,0.99758121,-0.00242172,,3.01E-06,0.965465,0.992551737,0.996268908,-0.00373807,,3.01E-06,0.964982,0.99796267,0.998980816,-0.001019704,,3.01E-06,0.969779,0.988100357,0.994032372,-0.005985505,,3.01E-06,0.96721,0.996162466,0.998079389,-0.001922458,,3.01E-06,0.963273,0.991181703,0.995581088,-0.004428704,,3.01E-06,0.962852,0.985510866,0.992728999,-0.007297563,,3.01E-06,0.966979,0.987769574,0.993865974
3.21E-06,0.948956,0.998169762,0.999084462,-0.000915957,,3.21E-06,0.966156,0.996327795,0.998162209,-0.001839482,,3.21E-06,0.945278,1.005553919,1.002773114,0.002769276,,3.21E-06,0.954972,0.995504981,0.997749959,-0.002252576,,3.21E-06,0.963788,0.990827688,0.995403279,-0.004607319,,3.21E-06,0.965165,0.998151925,0.999075535,-0.000924892,,3.21E-06,0.968691,0.986991802,0.993474611,-0.006546773,,3.21E-06,0.968142,0.997122364,0.998560146,-0.001440892,,3.21E-06,0.964756,0.99270767,0.996347163,-0.003659525,,3.21E-06,0.96461,0.987310237,0.993634861,-0.006385483,,3.21E-06,0.965196,0.985948239,0.992949263
3.61E-06,0.948837,0.99804459,0.999021817,-0.000978662,,3.61E-06,0.966738,0.99692797,0.998462803,-0.001538379,,3.61E-06,0.944769,1.005012462,1.002503098,0.002499971,,3.61E-06,0.95426,0.994762761,0.997377943,-0.002625501,,3.61E-06,0.961261,0.988229791,0.994097476,-0.005920013,,3.61E-06,0.963323,0.99624697,0.998121721,-0.001880045,,3.61E-06,0.968306,0.986599528,0.993277166,-0.006745534,,3.61E-06,0.966877,0.995819498,0.99790756,-0.002094632,,3.61E-06,0.961518,0.989375856,0.994673743,-0.005340492,,3.61E-06,0.962835,0.985493466,0.992720235,-0.007306391,,3.61E-06,0.964409,0.985144318,0.992544366
4.01E-06,0.948708,0.9979089,0.998953903,-0.001046644,,4.01E-06,0.965733,0.995891585,0.997943678,-0.002058439,,4.01E-06,0.945074,1.00533691,1.002664904,0.00266136,,4.01E-06,0.953827,0.994311382,0.997151635,-0.00285243,,4.01E-06,0.961956,0.98894429,0.994456781,-0.005558639,,4.01E-06,0.963807,0.996747512,0.998372431,-0.001628895,,4.01E-06,0.964234,0.982450599,0.99118646,-0.008852609,,4.01E-06,0.96283,0.991651355,0.995816928,-0.004191845,,4.01E-06,0.964241,0.992177749,0.996081196,-0.003926503,,4.01E-06,0.962288,0.984933593,0.992438206,-0.007590529,,4.01E-06,0.960666,0.981320841,0.990616395
4.41E-06,0.949004,0.998220251,0.999109729,-0.000890667,,4.41E-06,0.966298,0.996474229,0.998235558,-0.001766001,,4.41E-06,0.944561,1.004791199,1.002392737,0.002389879,,4.41E-06,0.954237,0.994738784,0.997365923,-0.002637552,,4.41E-06,0.961096,0.988060162,0.994012154,-0.006005845,,4.41E-06,0.960971,0.993814584,0.996902495,-0.003102312,,4.41E-06,0.965754,0.983999315,0.991967396,-0.008065039,,4.41E-06,0.965202,0.994094358,0.997042807,-0.002961574,,4.41E-06,0.960106,0.987922946,0.99394313,-0.006075287,,4.41E-06,0.960226,0.982823068,0.991374333,-0.008663083,,4.41E-06,0.95904,0.979659881,0.989777693
4.81E-06,0.948337,0.99751866,0.998758559,-0.001242212,,4.81E-06,0.966085,0.996254577,0.998125532,-0.001876227,,4.81E-06,0.944775,1.005018845,1.002506282,0.002503146,,4.81E-06,0.953641,0.994117488,0.997054406,-0.002949941,,4.81E-06,0.961094,0.988058106,0.99401112,-0.006006886,,4.81E-06,0.961641,0.994507483,0.99724996,-0.002753828,,4.81E-06,0.96394,0.982151045,0.99103534,-0.009005085,,4.81E-06,0.962876,0.991698732,0.995840716,-0.004167958,,4.81E-06,0.959509,0.98730865,0.993634062,-0.006386287,,4.81E-06,0.958796,0.981359416,0.990635864,-0.009408255,,4.81E-06,0.958199,0.978800799,0.98934362
5.21E-06,0.948702,0.997902589,0.998950744,-0.001049807,,5.21E-06,0.966133,0.996304076,0.998150328,-0.001851385,,5.21E-06,0.943102,1.003239165,1.001618273,0.001616965,,5.21E-06,0.953368,0.9938329,0.996911681,-0.003093097,,5.21E-06,0.95883,0.985730588,0.992839659,-0.0071861,,5.21E-06,0.959683,0.992482564,0.996234191,-0.003772917,,5.21E-06,0.963186,0.9813828,0.990647667,-0.009396341,,5.21E-06,0.96143,0.990209447,0.995092683,-0.004919398,,5.21E-06,0.959876,0.987686283,0.99382407,-0.00619508,,5.21E-06,0.955942,0.978438252,0.989160377,-0.010898799,,5.21E-06,0.957969,0.978565854,0.989224875
5.61E-06,0.9494,0.998636788,0.999318162,-0.000682071,,5.61E-06,0.96632,0.996496916,0.998246921,-0.001754617,,5.61E-06,0.943866,1.004051882,1.002023893,0.002021848,,5.61E-06,0.952253,0.992670575,0.996328548,-0.003678209,,5.61E-06,0.960303,0.987244914,0.99360199,-0.006418565,,5.61E-06,0.960822,0.993660492,0.996825206,-0.003179844,,5.61E-06,0.96179,0.979960426,0.989929506,-0.010121545,,5.61E-06,0.95896,0.98766551,0.99381362,-0.006205595,,5.61E-06,0.957885,0.985637598,0.992792827,-0.00723327,,5.61E-06,0.957619,0.980154717,0.990027635,-0.010022423,,5.61E-06,0.957341,0.977924352,0.988900577
6.01E-06,0.948081,0.997249384,0.998623745,-0.001377203,,6.01E-06,0.965899,0.996062769,0.998029443,-0.001972501,,6.01E-06,0.943665,1.003838065,1.001917195,0.001915359,,6.01E-06,0.952268,0.992686212,0.996336395,-0.003670333,,6.01E-06,0.957978,0.984854684,0.99239845,-0.007630589,,6.01E-06,0.957303,0.990021221,0.994998101,-0.00501445,,6.01E-06,0.961408,0.979571209,0.989732898,-0.010320172,,6.01E-06,0.960255,0.988999275,0.994484427,-0.00553084,,6.01E-06,0.955214,0.982889212,0.991407692,-0.008629435,,6.01E-06,0.954975,0.977448496,0.98865995,-0.011404839,,6.01E-06,0.955142,0.975678072,0.987764178
6.41E-06,0.947529,0.996668756,0.998332989,-0.001668402,,6.41E-06,0.965396,0.995544061,0.997769543,-0.002232948,,6.41E-06,0.94358,1.003747645,1.00187207,0.00187032,,6.41E-06,0.9515,0.991885615,0.995934543,-0.004073743,,6.41E-06,0.95831,0.985195999,0.9925704,-0.007457337,,6.41E-06,0.958294,0.991046091,0.995512979,-0.004497118,,6.41E-06,0.959866,0.978000077,0.988938864,-0.011122765,,6.41E-06,0.958875,0.987577966,0.993769574,-0.006249916,,6.41E-06,0.954545,0.982200829,0.991060457,-0.008979741,,6.41E-06,0.952319,0.974729992,0.98728415,-0.012797389,,6.41E-06,0.95316,0.973653458,0.986738799
7.21E-06,0.947962,0.997124212,0.998561071,-0.001439965,,7.21E-06,0.965162,0.995302753,0.997648612,-0.002354157,,7.21E-06,0.942177,1.002255182,1.001126956,0.001126322,,7.21E-06,0.951298,0.991675041,0.995828821,-0.004179903,,7.21E-06,0.957471,0.98433346,0.992135807,-0.007895279,,7.21E-06,0.956589,0.989282819,0.994626975,-0.005387512,,7.21E-06,0.958999,0.977116698,0.988492133,-0.011574595,,7.21E-06,0.955871,0.984484044,0.992211693,-0.007818794,,7.21E-06,0.952755,0.980358967,0.990130783,-0.009918241,,7.21E-06,0.949578,0.971924488,0.985862307,-0.014238582,,7.21E-06,0.950065,0.970491914,0.98513548
8.01E-06,0.94799,0.997153664,0.998575818,-0.001425197,,8.01E-06,0.965955,0.996120518,0.998058374,-0.001943514,,8.01E-06,0.942387,1.002478573,1.00123852,0.001237753,,8.01E-06,0.949575,0.98987891,0.994926585,-0.005086328,,8.01E-06,0.956023,0.982844836,0.991385311,-0.00865201,,8.01E-06,0.955278,0.987927012,0.993945175,-0.006073229,,8.01E-06,0.956489,0.974559278,0.987197689,-0.012884966,,8.01E-06,0.953365,0.98190303,0.990910203,-0.009131362,,8.01E-06,0.949857,0.977377004,0.988623793,-0.011441411,,8.01E-06,0.946692,0.968970571,0.984363028,-0.015760519,,8.01E-06,0.946035,0.966375267,0.983043878
8.81E-06,0.947855,0.997011663,0.998504714,-0.001496405,,8.81E-06,0.964441,0.994559237,0.997275908,-0.002727809,,8.81E-06,0.941538,1.001575436,1.000787408,0.000787098,,8.81E-06,0.949188,0.989475484,0.994723823,-0.005290145,,8.81E-06,0.955122,0.981918557,0.990918038,-0.009123455,,8.81E-06,0.95435,0.986967295,0.993462277,-0.006559188,,8.81E-06,0.95514,0.973184792,0.986501289,-0.013590647,,8.81E-06,0.951728,0.980217028,0.990059103,-0.009990638,,8.81E-06,0.945209,0.972594339,0.986201977,-0.013894101,,8.81E-06,0.944075,0.966291985,0.983001518,-0.017144614,,8.81E-06,0.942697,0.962965498,0.981308054
9.61E-06,0.947281,0.996407895,0.998202332,-0.001799286,,9.61E-06,0.96399,0.994094153,0.997042704,-0.002961678,,9.61E-06,0.940889,1.000885053,1.000442428,0.000442331,,9.61E-06,0.948887,0.989161708,0.99456609,-0.005448727,,9.61E-06,0.953441,0.980190396,0.990045653,-0.010004222,,9.61E-06,0.952972,0.985542199,0.99274478,-0.007281667,,9.61E-06,0.952191,0.970180079,0.984977197,-0.015136788,,9.61E-06,0.948579,0.976973766,0.988419833,-0.01164774,,9.61E-06,0.944069,0.97142131,0.985607077,-0.014497506,,9.61E-06,0.94169,0.963850859,0.981759064,-0.018409353,,9.61E-06,0.939124,0.959315676,0.979446617
1.04E-05,0.948094,0.997263058,0.998630591,-0.001370347,,1.04E-05,0.964218,0.994329273,0.997160606,-0.002843433,,1.04E-05,0.940982,1.000983983,1.00049187,0.00049175,,1.04E-05,0.947734,0.98795977,0.993961654,-0.00605665,,1.04E-05,0.953261,0.980005346,0.989952194,-0.010098626,,1.04E-05,0.950759,0.983253564,0.99159143,-0.008444122,,1.04E-05,0.950319,0.968272713,0.984008492,-0.016120752,,1.04E-05,0.94718,0.975532888,0.987690684,-0.012385703,,1.04E-05,0.941035,0.968299406,0.984022056,-0.016106968,,1.04E-05,0.937866,0.959936868,0.97976368,-0.020443879,,1.04E-05,0.936586,0.956723108,0.978122236
1.12E-05,0.94722,0.996343731,0.998170192,-0.001831485,,1.12E-05,0.963549,0.993639381,0.996814617,-0.003190467,,1.12E-05,0.939754,0.999677679,0.999838827,-0.000161186,,1.12E-05,0.946642,0.986821421,0.993388857,-0.006633094,,1.12E-05,0.950919,0.97759764,0.988735374,-0.011328553,,1.12E-05,0.950632,0.983122223,0.991525201,-0.008510915,,1.12E-05,0.948728,0.966651655,0.983184446,-0.016958541,,1.12E-05,0.943513,0.97175612,0.985776912,-0.014325206,,1.12E-05,0.939375,0.966591312,0.983153758,-0.016989754,,1.12E-05,0.93496,0.956962481,0.978244592,-0.021995546,,1.12E-05,0.933693,0.953767907,0.976610417
1.20E-05,0.947132,0.996251168,0.998123824,-0.001877938,,1.20E-05,0.963474,0.993562039,0.996775822,-0.003229387,,1.20E-05,0.939234,0.999124521,0.999562165,-0.000437931,,1.20E-05,0.94612,0.986277265,0.99311493,-0.006908881,,1.20E-05,0.950367,0.977030153,0.988448356,-0.011618882,,1.20E-05,0.948257,0.980666052,0.990285843,-0.009761647,,1.20E-05,0.94657,0.964452885,0.982065622,-0.018097148,,1.20E-05,0.942207,0.970411026,0.985094425,-0.01501778,,1.20E-05,0.935777,0.962889067,0.981269111,-0.018908534,,1.20E-05,0.933814,0.955789512,0.977644881,-0.022608783,,1.20E-05,0.9297,0.949689055,0.97451991
1.28E-05,0.947088,0.996204886,0.998100639,-0.001901167,,1.28E-05,0.963175,0.993253702,0.996621143,-0.003384579,,1.28E-05,0.938678,0.998533068,0.999266265,-0.000734005,,1.28E-05,0.944902,0.985007568,0.992475475,-0.007552977,,1.28E-05,0.948851,0.975471621,0.987659668,-0.012417106,,1.28E-05,0.946908,0.979270946,0.989581197,-0.010473458,,1.28E-05,0.94493,0.962781902,0.981214504,-0.018964185,,1.28E-05,0.939341,0.967459235,0.983595057,-0.016540995,,1.28E-05,0.933281,0.960320751,0.979959566,-0.020243967,,1.28E-05,0.929774,0.951654439,0.975527775,-0.024776647,,1.28E-05,0.926769,0.946695037,0.972982547
